pos_x, pos_y, pos_z
-0.164812, -0.006800, 0.230331
-0.458367, -0.122190, 0.543977
-0.342353, -0.011084, 0.372033
-0.234228, 0.024590, 0.189324
-0.072182, -0.032896, 0.217145
-0.069981, 0.005210, 0.277551
-0.057358, -0.033979, 0.220848
-0.067021, -0.005869, 0.252320
-0.059890, -0.029295, 0.230467
-0.085403, 0.004863, 0.176050
-0.161721, 0.022884, 0.175159
-0.183290, 0.013724, 0.196457
-0.618944, -0.256981, 0.731185
-0.249755, -0.144380, 0.440431
-0.182819, 0.001207, 0.294799
-0.620282, -0.124574, 0.714257
-0.852040, -0.214379, 0.864282
-0.776179, -0.122044, 0.583335
-0.779131, -0.162878, 0.532658
-0.110842, 0.024945, 0.189450
-0.051472, -0.052867, 0.224286
-0.133400, 0.023700, 0.225609
-0.096477, 0.015227, 0.253049
-0.198366, 0.040532, 0.242443
-0.227009, 0.018798, 0.267574
-0.608193, -0.287697, 0.769331
-0.287570, -0.008545, 0.307368
-0.595527, -0.235805, 0.661794
-0.958368, -0.327152, 0.988432
-0.180807, -0.037819, 0.196060
-0.505236, -0.235492, 0.461251
-0.410144, -0.074103, 0.472702
-0.413251, -0.150834, 0.491681
-0.716738, -0.357623, 0.738427
-0.355011, -0.175400, 0.578615
-0.564757, -0.237836, 0.723161
-0.108641, -0.037083, 0.211307
-0.771634, -0.286440, 0.607577
-0.397075, -0.102507, 0.317230
-0.392542, -0.085321, 0.315407
-0.325016, -0.047987, 0.302092
-0.233773, 0.021470, 0.208975
-0.031963, -0.042916, 0.246780
0.029973, -0.106582, 0.555703
-0.042640, -0.029255, 0.236039
-0.265841, -0.036479, 0.235655
-0.073203, 0.005154, 0.221644
-0.083303, -0.019147, 0.156841
-0.147585, 0.008923, 0.230652
-0.757275, -0.130886, 0.515643
-0.136125, 0.007561, 0.431814
-0.139535, -0.103405, 0.571362
-0.234875, 0.020478, 0.384576
-0.206956, 0.015959, 0.187335
-0.157823, 0.010653, 0.174590
-0.637453, -0.189939, 0.462863
-0.541006, -0.125895, 0.391819
-0.273313, 0.000143, 0.240042
-0.314518, -0.113050, 0.303880
-0.210975, -0.039877, 0.193794
-0.248727, -0.082632, 0.213750
-0.950748, -0.321128, 0.718652
-0.180160, -0.005472, 0.235814
-0.049713, 0.014463, 0.238934
-0.017682, 0.010260, 0.258085
-0.043481, 0.011701, 0.231671
0.038453, -0.051436, 0.321739
0.011773, -0.078491, 0.360164
-0.001509, -0.036012, 0.237874
0.020601, -0.112843, 0.439040
-0.069974, -0.042021, 0.217404
-0.001586, -0.098140, 0.439819
-0.066383, 0.024843, 0.119920
-0.102666, 0.038361, 0.147276
-0.072398, 0.028368, 0.128443
-0.038595, -0.023792, 0.241914
-0.026141, 0.020426, 0.235506
-0.165914, -0.117333, 0.514607
-0.027481, -0.013360, 0.208311
-0.008770, -0.021237, 0.254433
-0.000648, -0.019561, 0.243897
-0.056828, -0.035810, 0.223900
-0.099520, -0.040978, 0.316655
-0.066524, 0.014057, 0.107132
-0.048931, -0.025688, 0.228632
-0.009657, -0.061167, 0.231616
0.005924, -0.043965, 0.309847
-0.030925, -0.053669, 0.234596
0.010803, -0.059546, 0.357419
-0.009120, -0.009402, 0.262759
-0.137060, 0.023311, 0.240351
-0.330023, 0.042582, 0.616876
-0.446553, 0.005358, 0.302438
-0.161401, 0.011070, 0.177687
-0.421515, -0.163005, 0.629461
-0.445823, -0.195777, 0.514051
-0.623482, -0.295416, 0.788390
-0.306459, -0.010287, 0.255862
-0.277615, -0.008706, 0.306172
-0.294224, -0.053348, 0.322140
-0.331329, -0.102725, 0.355979
-0.245478, -0.061871, 0.261398
-0.850134, -0.238715, 0.855692
-0.570101, -0.141389, 0.590730
-0.211220, -0.038582, 0.237181
-0.123212, -0.024838, 0.214070
-0.162478, 0.001639, 0.231687
-0.524428, -0.195123, 0.541100
-0.783558, -0.255052, 0.770002
-1.076212, -0.171533, 0.743390
-0.145440, -0.004105, 0.197676
-0.099137, -0.020126, 0.141389
-0.126336, -0.015110, 0.143132
-0.249734, 0.020760, 0.227623
-0.194409, -0.019327, 0.160760
-0.129478, 0.006631, 0.228505
-0.186743, 0.021159, 0.325390
-0.442712, -0.262635, 0.699793
0.043828, -0.083154, 0.336463
0.019418, -0.019596, 0.239133
-0.059944, 0.042954, 0.235311
-0.046647, 0.012996, 0.231143
0.019509, -0.018648, 0.231426
-0.095381, -0.080868, 0.270801
-0.070777, -0.042773, 0.218234
-0.212365, 0.004166, 0.287538
-0.001211, -0.049204, 0.228185
-0.070484, -0.034209, 0.223623
-0.533712, -0.125536, 0.524841
-0.252728, -0.043282, 0.320892
-0.389177, -0.056204, 0.314598
-0.708728, -0.337993, 0.893724
-0.069251, -0.007696, 0.287541
-0.153508, 0.018109, 0.162210
-0.149765, 0.020499, 0.165185
-0.582031, 0.050059, 0.472440
-0.428330, -0.126409, 0.420707
-0.219145, -0.050562, 0.256364
-0.065325, -0.020796, 0.138100
-0.077720, 0.018339, 0.154083
-0.437046, -0.204024, 0.588499
0.036139, -0.039068, 0.227570
-0.456956, -0.226366, 0.577615
0.029869, -0.037879, 0.210140
0.038655, -0.024002, 0.217295
0.029151, -0.044171, 0.223533
0.041088, -0.032880, 0.215222
-0.040795, -0.022991, 0.230383
-0.040907, -0.027711, 0.227786
0.030372, -0.045225, 0.226064
-0.251782, 0.020409, 0.282850
-0.052766, 0.014486, 0.238144
-0.047102, 0.020769, 0.229528
-0.072902, -0.045645, 0.223702
0.004329, 0.019985, 0.176883
-0.043829, 0.020175, 0.232677
-0.198086, -0.060929, 0.272469
-0.212174, 0.010359, 0.238643
-0.094943, -0.004545, 0.170340
0.046834, -0.033796, 0.205175
0.029351, -0.037323, 0.207066
-0.055130, 0.018576, 0.105626
-0.062766, 0.021712, 0.440805
-0.044099, -0.035724, 0.235986
0.052045, 0.002290, 0.243685
0.066385, 0.003302, 0.249519
0.049431, 0.001522, 0.250766
0.064053, 0.003164, 0.250444
0.071273, 0.012686, 0.243711
0.025859, -0.008258, 0.215365
0.017483, -0.048273, 0.198467
-0.121962, -0.025483, 0.232413
0.004872, 0.032293, 0.151658
-0.006587, 0.012592, 0.145267
-0.006088, 0.012530, 0.145217
-0.003354, 0.020215, 0.116371
-0.010469, 0.016222, 0.107655
-0.048556, 0.019325, 0.111152
-0.001641, 0.023415, 0.140775
-0.008077, 0.016302, 0.127354
0.046802, -0.044866, 0.218620
-0.035489, -0.045518, 0.229745
-0.053647, -0.027381, 0.159130
0.028848, -0.047422, 0.239583
-0.107054, 0.051619, 0.245557
-0.000763, -0.005153, 0.083444
0.023116, -0.035896, 0.229013
-0.033751, -0.020377, 0.240498
0.043969, -0.037392, 0.215628
-0.007422, -0.001588, 0.240268
-0.036023, -0.022140, 0.235519
-0.032923, -0.027310, 0.230541
0.020073, -0.023401, 0.152411
0.039510, -0.053509, 0.222061
0.059569, -0.025849, 0.189131
-0.070658, -0.035830, 0.202513
-0.012837, -0.004408, 0.072147
-0.017892, 0.017405, 0.132448
-0.093247, 0.043068, 0.215822
-0.002257, -0.010844, 0.111432
0.029211, 0.006020, 0.157945
0.014256, 0.037366, 0.184783
0.027904, 0.060054, 0.254216
-0.000387, -0.021576, 0.239068
0.030764, -0.053134, 0.221934
-0.108995, 0.023400, 0.243052
-0.004833, -0.011223, 0.117542
0.031133, -0.043971, 0.240145
-0.078978, -0.043407, 0.156308
-0.055332, 0.011387, 0.257452
-0.013844, 0.012094, 0.097475
-0.072652, -0.031817, 0.142406
0.001592, 0.021426, 0.133454
0.011078, 0.009825, 0.158249
-0.006806, 0.016384, 0.107664
0.016689, -0.019362, 0.144321
-0.000207, -0.015311, 0.131970
0.067760, -0.020227, 0.179470
0.061892, -0.020459, 0.192531
0.062311, -0.030726, 0.193660
0.063955, -0.021339, 0.187579
-0.041875, -0.016591, 0.239386
-0.008184, -0.010774, 0.108871
0.026000, -0.025855, 0.231964
0.066615, -0.028610, 0.200540
-0.118791, -0.059004, 0.214671
-0.058451, -0.029426, 0.225199
-0.043484, -0.035524, 0.232105
0.031567, -0.037037, 0.227165
-0.048543, -0.028063, 0.231451
-0.058301, -0.002207, 0.243580
0.066271, -0.022674, 0.191906
0.014625, -0.040686, 0.183667
-0.031722, -0.048897, 0.231939
0.033164, -0.036829, 0.218517
0.062699, -0.027454, 0.192831
0.065068, -0.021394, 0.194859
0.043413, -0.019880, 0.221494
-0.009473, -0.061425, 0.231834
0.030495, -0.023966, 0.227318
-0.068954, -0.027834, 0.219699
0.044045, -0.029616, 0.215219
0.030061, -0.033057, 0.227163
0.063658, -0.024215, 0.193712
-0.050064, -0.042778, 0.227568
0.040052, -0.035881, 0.221093
-0.041783, -0.032561, 0.225060
-0.053353, -0.033249, 0.228328
-0.033429, -0.030490, 0.232893
0.042686, -0.025595, 0.213786
0.040979, -0.026457, 0.212822
0.062236, -0.021334, 0.191833
0.027894, -0.033908, 0.228189
-0.042905, -0.034262, 0.235403
-0.098099, -0.026802, 0.196259
-0.096476, -0.026799, 0.199644
0.025920, -0.038832, 0.228084
-0.097700, -0.015809, 0.197579
0.072361, -0.020785, 0.180872
0.030754, 0.001624, 0.190494
-0.140836, 0.022785, 0.199810
0.034179, -0.023268, 0.220087
-0.078011, 0.003013, 0.154534
-0.114518, 0.007097, 0.036596
-0.785788, -0.204031, 0.630528
-0.791894, -0.296680, 0.775436
-0.927631, -0.321563, 0.688719
-0.200443, 0.029584, -0.126774
-0.109224, -0.033536, 0.020578
-0.178202, 0.025623, -0.115843
-0.030256, 0.008439, 0.238370
-0.101746, -0.026215, 0.204184
-0.043888, -0.051154, 0.232134
0.033315, -0.030724, 0.221257
0.079569, -0.025549, 0.208628
0.078532, -0.024925, 0.208972
0.082244, -0.024338, 0.197940
-0.032390, -0.029380, 0.211937
0.095016, 0.058452, 0.216671
0.084024, -0.045463, 0.197111
0.074118, -0.033141, 0.204880
0.096809, 0.059633, 0.219292
0.053863, -0.068367, 0.212154
0.090152, 0.011335, 0.233694
-0.287655, 0.032657, 0.186168
-0.701296, -0.227091, 0.642368
-0.288964, 0.022593, -0.200199
-0.880469, -0.244362, 0.390712
-0.878234, -0.302971, 0.279353
-0.111350, 0.032507, 0.018480
-0.212483, -0.049224, -0.050347
-0.925933, -0.275571, 0.445207
-0.066222, 0.023238, -0.000555
-0.442612, -0.019869, -0.299391
-0.195530, -0.011843, 0.250793
-1.163697, -0.402356, -0.122812
-0.486484, -0.150330, -0.150830
-0.682607, -0.283720, 0.648209
-0.108741, 0.008848, -0.003741
-0.331881, -0.009739, 0.231040
-0.185586, 0.001671, -0.072961
-0.232858, -0.007900, -0.094162
-0.608540, -0.221576, 0.623417
-0.331347, 0.020450, 0.193660
-0.064420, 0.032342, 0.077542
-0.257067, 0.002116, 0.259100
-0.272141, -0.016237, 0.217031
-0.182507, 0.001379, -0.102476
-0.033595, 0.031023, 0.019314
-0.123521, 0.007991, 0.023920
-0.139972, 0.017044, 0.081706
-0.187611, 0.030982, -0.091281
-0.234482, 0.017559, -0.073817
-0.152747, 0.012616, 0.079434
-0.095341, -0.034517, 0.183220
-0.282140, -0.000834, -0.058324
-0.244758, 0.002719, 0.200232
-0.034203, -0.025388, 0.012125
-0.190510, 0.013459, -0.047390
-0.064323, 0.032103, 0.078211
-0.106299, -0.038159, 0.195112
-0.254602, -0.013354, 0.258563
-0.108470, 0.034207, 0.016228
-1.005455, -0.493818, 1.302343
-0.440057, -0.093496, 0.627663
-0.205234, -0.057868, 0.280385
-0.629779, -0.236727, 0.726660
-0.427477, -0.097501, 0.444511
-0.068654, 0.032532, 0.148339
-0.760620, -0.316647, 0.889083
-0.731426, -0.391032, 1.005512
-0.603302, -0.222793, 0.678394
-0.229253, 0.003642, 0.280987
-1.229303, -0.568220, 1.563433
-0.851676, -0.351866, 1.113182
-0.136504, -0.008691, 0.215140
-0.134094, -0.016882, 0.187687
-0.128198, -0.005117, 0.184682
-0.222743, -0.032275, 0.368783
-0.196602, -0.072461, 0.322889
-0.428085, -0.251066, 0.677025
-0.138702, -0.031006, 0.258732
-0.262102, 0.015922, 0.360157
-0.538540, -0.105939, 0.617847
-0.518129, -0.277445, 0.821412
-0.701024, -0.187241, 0.820975
-0.276320, -0.049981, 0.369987
-0.254202, -0.039267, 0.310684
-0.234037, -0.066672, 0.350997
-0.634375, -0.338671, 0.721246
-0.250273, -0.113047, 0.433277
-0.318691, -0.142265, 0.569469
-0.760331, -0.393519, 1.061732
-0.488864, -0.132415, 0.691180
-0.262116, -0.047271, 0.350974
-0.548686, 0.034491, 0.773416
-0.302114, -0.041464, 0.214052
