0.054189, -0.082987, 0.338003
0.043981, 0.011153, 0.482245
0.015189, -0.036414, 0.305613
0.023232, -0.141220, 0.361160
-0.025679, -0.004380, 0.176117
0.034942, 0.019138, 0.392463
-0.000667, 0.001006, 0.278018
-0.104931, 0.051644, 0.301117
0.007771, -0.012954, 0.303272
-0.132405, 0.102109, 0.419968
-0.008506, -0.023785, 0.158248
-0.108667, 0.046255, 0.290273
-0.047838, 0.044035, 0.221197
-0.009241, 0.023828, 0.267343
0.003609, 0.028606, 0.247017
-0.084847, 0.139592, 0.436265
-0.047417, -0.022749, 0.150160
-0.024305, -0.032857, 0.164782
-0.008542, -0.008128, 0.160676
0.041441, -0.042352, 0.324897
-0.040352, 0.007135, 0.198052
0.444778, -0.256925, 0.790999
-0.022413, -0.021626, 0.135755
-0.044945, 0.007554, 0.199162
-0.023560, -0.022849, 0.138575
-0.049636, -0.022319, 0.148663
-0.006169, -0.026103, 0.161395
-0.024069, -0.023433, 0.140802
-0.050450, -0.022750, 0.150680
0.039959, 0.028612, 0.450272
-0.058798, -0.060387, 0.181764
-0.028779, 0.004951, 0.195665
-0.008668, -0.038385, 0.272421
-0.001246, -0.042834, 0.279042
-0.020054, 0.010856, 0.201059
-0.044212, 0.045523, 0.206092
-0.006668, -0.004081, 0.174364
0.013007, -0.007579, 0.286315
0.004502, -0.009577, 0.272568
-0.241876, 0.147180, 0.630367
-0.033877, -0.020910, 0.156358
-0.017263, -0.014057, 0.136911
-0.060002, 0.057457, 0.233567
-0.088754, 0.015483, 0.232057
-0.010639, -0.010333, 0.162879
-0.096320, 0.073197, 0.277790
-0.048659, 0.073425, 0.206174
0.031489, -0.081572, 0.322880
-0.045982, 0.061548, 0.226314
-0.025491, -0.004078, 0.175967
-0.049971, 0.020922, 0.215365
-0.025345, 0.006384, 0.185964
-0.008601, -0.040026, 0.278131
-0.100755, 0.124541, 0.433818
-0.037776, 0.030544, 0.188599
-0.026274, 0.102419, 0.318506
-0.007662, 0.005191, 0.275286
0.040950, -0.041907, 0.322562
0.053098, -0.066120, 0.320318
-0.009632, 0.045981, 0.254557
0.444217, -0.081257, 1.079200
0.405546, 0.274879, 0.913251
-0.011886, -0.019544, 0.151972
0.042747, -0.006710, 0.471871
0.014039, 0.052438, 0.289325
0.013436, -0.047315, 0.280015
-0.033287, 0.018732, 0.073564
0.032127, 0.060419, 0.424273
0.029028, 0.024892, 0.340076
0.036690, 0.066683, 0.461971
0.024884, 0.006148, 0.304454
-0.126869, -0.220806, 0.640510
-0.028118, -0.010311, 0.160988
0.029967, -0.031276, 0.298840
-0.011220, 0.005355, 0.191711
0.275122, -0.426420, 1.178018
-0.004848, -0.002915, 0.284380
0.014295, 0.053553, 0.287182
0.012023, -0.016710, 0.286071
0.437448, -0.116506, 0.752009
-0.035701, 0.073209, 0.198934
0.081837, 0.025094, 0.467542
-0.031895, 0.015601, 0.273002
0.039361, -0.018069, 0.345367
-0.112956, 0.047734, 0.300007
0.014053, -0.037029, 0.285040
0.011659, 0.012310, 0.286657
-0.040303, 0.062916, 0.201472
-0.017431, -0.035415, 0.157297
-0.113405, 0.047715, 0.301054
-0.042556, 0.007980, 0.200177
-0.050672, 0.065272, 0.239886
-0.032165, 0.015626, 0.209823
0.042180, -0.022431, 0.329309
-0.059217, 0.114472, 0.382885
-0.023556, 0.096682, 0.345160
-0.025734, -0.008169, 0.165373
-0.008289, -0.044498, 0.286762
